phase1_run_id,input_fingerprint,outcome_hash,saved_at_utc,distances,n_distances,angles,n_angles,levels,symmetric,n_features,label,FDR,MI,DBI,FDR_n,MI_n,DBI_n,score
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[2, 4]",2,"[0, 1.571]",2,128,False,6,"d=[2, 4] a=2ang l=128 sym=False",0.23610945965304755,0.17044961765263103,5.017214815985366,0.3420361775330464,0.4622635939653026,0.2762921993787488,0.3601973236256993
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[2, 4]",2,"[0, 1.571]",2,128,True,6,"d=[2, 4] a=2ang l=128 sym=True",0.235774592998132,0.16871717220641722,5.01849891599115,0.34013301028591403,0.43861786961557514,0.2756672365877848,0.3514727054964246
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[2, 4]",2,"[0, 1.571]",2,256,False,6,"d=[2, 4] a=2ang l=256 sym=False",0.21855236891999363,0.17538800754754869,5.138815901271717,0.24225293680844706,0.5296664703109351,0.21710977331963477,0.3296763934796723
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[4, 8]",2,"[0, 1.571]",2,64,False,6,"d=[4, 8] a=2ang l=64 sym=False",0.21103206753734075,0.13879945163281437,4.091909122880315,0.19951236807777206,0.03027821574558387,0.726632224184544,0.31880760266929997
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[4, 8]",2,"[0, 1.571]",2,128,False,6,"d=[4, 8] a=2ang l=128 sym=False",0.1948775962106126,0.14727043205861645,4.149005557946651,0.1077007162681235,0.14589655660486334,0.6988437752690166,0.3174803493806678
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[2, 4]",2,"[0, 1.571]",2,256,True,6,"d=[2, 4] a=2ang l=256 sym=True",0.21833827636706968,0.17179671056073106,5.139816445755728,0.2410361720795654,0.48064973573272174,0.2166228150839875,0.31276957429875824
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[4, 8]",2,"[0, 1.571]",2,128,True,6,"d=[4, 8] a=2ang l=128 sym=True",0.19389027823017987,0.1462085386802249,4.151562493860251,0.1020894342390476,0.13140303349328541,0.697599331847413,0.3103639331932487
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[4, 8]",2,"[0, 1.571]",2,64,True,6,"d=[4, 8] a=2ang l=64 sym=True",0.21031436321692984,0.13658106507750803,4.094297882586645,0.1954333971331258,0.0,0.7254696309859723,0.3069676760396994
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[4, 8]",2,"[0, 1.571]",2,256,False,6,"d=[4, 8] a=2ang l=256 sym=False",0.17664800407321113,0.14930558048028617,4.213340565706758,0.004095408975780868,0.17367379986222242,0.6675323619637075,0.2817671902672369
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[4, 8]",2,"[0, 1.571]",2,256,True,6,"d=[4, 8] a=2ang l=256 sym=True",0.17592740744341032,0.1472640055014897,4.21649480310393,0.0,0.145808842097795,0.6659972159484284,0.2706020193487411
